Ticket,Fecha,Producto,Cantidad,Precio,Total_Ítem,Subtotal,Descuento,IVA,Total,Método_Pago
GEZCMG,2025-06-08,Licuadora,1,768.04,768.04,4866.8,0.0,778.69,5598.14,Efectivo
GEZCMG,2025-06-08,Audífonos,1,1509.15,1509.15,4866.8,0.0,778.69,5598.14,Efectivo
GEZCMG,2025-06-08,Refresco 2L,1,36.63,36.63,4866.8,0.0,778.69,5598.14,Efectivo
GF24J3,2025-06-29,Huevos 12pz,1,79.78,79.78,4857.78,0.0,777.24,5677.93,Transferencia
GF24J3,2025-06-29,Sartén antiadherente,1,332.61,332.61,4857.78,0.0,777.24,5677.93,Transferencia
GF24J3,2025-06-29,Arroz 1kg,3,41.21,123.62,4857.78,0.0,777.24,5677.93,Transferencia
GF24J3,2025-06-29,Arroz 1kg,1,39.61,39.61,4857.78,0.0,777.24,5677.93,Transferencia
GF24J3,2025-06-29,Leche 1L,3,24.79,74.37,4857.78,0.0,777.24,5677.93,Transferencia
GF24J3,2025-06-29,Licuadora,3,804.39,2413.17,4857.78,0.0,777.24,5677.93,Transferencia
GF24J3,2025-06-29,Licuadora,1,838.58,838.58,4857.78,0.0,777.24,5677.93,Transferencia
GF24J3,2025-06-29,Sartén antiadherente,2,358.41,716.82,4857.78,0.0,777.24,5677.93,Transferencia
GF24J3,2025-06-29,Detergente 2kg,1,93.88,93.88,4857.78,0.0,777.24,5677.93,Transferencia
GF24J3,2025-06-29,Leche 1L,1,25.64,25.64,4857.78,0.0,777.24,5677.93,Transferencia
GF24J3,2025-06-29,Arroz 1kg,3,39.9,119.7,4857.78,0.0,777.24,5677.93,Transferencia
GFIB3C,2025-07-10,Sartén antiadherente,3,352.41,1057.22,5444.93,0.0,871.19,6312.71,Transferencia
GFIB3C,2025-07-10,Arroz 1kg,2,39.51,79.03,5444.93,0.0,871.19,6312.71,Transferencia
GFIB3C,2025-07-10,Pollo 1kg,3,116.0,348.01,5444.93,0.0,871.19,6312.71,Transferencia
GFIB3C,2025-07-10,Arroz 1kg,2,38.92,77.84,5444.93,0.0,871.19,6312.71,Transferencia
GFIB3C,2025-07-10,Arroz 1kg,3,38.59,115.76,5444.93,0.0,871.19,6312.71,Transferencia
GFIB3C,2025-07-10,Arroz 1kg,2,41.51,83.02,5444.93,0.0,871.19,6312.71,Transferencia
GFIB3C,2025-07-10,Licuadora,3,817.61,2452.82,5444.93,0.0,871.19,6312.71,Transferencia
GFIB3C,2025-07-10,Arroz 1kg,1,41.36,41.36,5444.93,0.0,871.19,6312.71,Transferencia
GFIB3C,2025-07-10,Arroz 1kg,2,38.92,77.84,5444.93,0.0,871.19,6312.71,Transferencia
GFIB3C,2025-07-10,Sartén antiadherente,1,334.01,334.01,5444.93,0.0,871.19,6312.71,Transferencia
GFIB3C,2025-07-10,Licuadora,1,778.02,778.02,5444.93,0.0,871.19,6312.71,Transferencia
GGEWFA,2025-07-05,Arroz 1kg,2,39.6,79.2,144495.49,7224.77,21963.31,159245.62,Transferencia
GGEWFA,2025-07-05,Refresco 2L,16,35.83,573.25,144495.49,7224.77,21963.31,159245.62,Transferencia
GGEWFA,2025-07-05,Audífonos,17,7324.44,124515.49,144495.49,7224.77,21963.31,159245.62,Transferencia
GGEWFA,2025-07-05,Audífonos,3,1519.01,4557.04,144495.49,7224.77,21963.31,159245.62,Transferencia
GGEWFA,2025-07-05,Sartén antiadherente,43,343.5,14770.51,144495.49,7224.77,21963.31,159245.62,Transferencia
GICI51,2025-07-03,Leche 1L,2,24.67,49.34,5866.69,0.0,938.67,6806.27,Efectivo
GICI51,2025-07-03,Audífonos,1,1482.65,1482.65,5866.69,0.0,938.67,6806.27,Efectivo
GICI51,2025-07-03,Audífonos,2,1523.47,3046.94,5866.69,0.0,938.67,6806.27,Efectivo
GICI51,2025-07-03,Sartén antiadherente,1,350.35,350.35,5866.69,0.0,938.67,6806.27,Efectivo
GICI51,2025-07-03,Huevos 12pz,3,78.27,234.8,5866.69,0.0,938.67,6806.27,Efectivo
GICI51,2025-07-03,Detergente 2kg,3,92.47,277.4,5866.69,0.0,938.67,6806.27,Efectivo
GICI51,2025-07-03,Leche 1L,1,23.85,23.85,5866.69,0.0,938.67,6806.27,Efectivo
GICI51,2025-07-03,Pollo 1kg,1,115.53,115.53,5866.69,0.0,938.67,6806.27,Efectivo
GICI51,2025-07-03,Pollo 1kg,1,119.86,119.86,5866.69,0.0,938.67,6806.27,Efectivo
GICI51,2025-07-03,Huevos 12pz,2,82.99,165.97,5866.69,0.0,938.67,6806.27,Efectivo
GKR3ND,2025-06-13,Pollo 1kg,3,123.57,370.7,6215.33,310.77,944.73,6792.6,Transferencia
GKR3ND,2025-06-13,Celular básico,1,4774.47,4774.47,6215.33,310.77,944.73,6792.6,Transferencia
GKR3ND,2025-06-13,Arroz 1kg,2,41.4,82.8,6215.33,310.77,944.73,6792.6,Transferencia
GKR3ND,2025-06-13,Pan Baguette,3,30.44,91.31,6215.33,310.77,944.73,6792.6,Transferencia
GKR3ND,2025-06-13,Sartén antiadherente,1,332.6,332.6,6215.33,310.77,944.73,6792.6,Transferencia
GKR3ND,2025-06-13,Arroz 1kg,1,38.32,38.32,6215.33,310.77,944.73,6792.6,Transferencia
GKR3ND,2025-06-13,Pan Baguette,2,29.58,59.17,6215.33,310.77,944.73,6792.6,Transferencia
GKR3ND,2025-06-13,Pollo 1kg,2,125.36,250.71,6215.33,310.77,944.73,6792.6,Transferencia
GKR3ND,2025-06-13,Leche 1L,2,25.83,51.65,6215.33,310.77,944.73,6792.6,Transferencia
GKR3ND,2025-06-13,Huevos 12pz,2,81.8,163.6,6215.33,310.77,944.73,6792.6,Transferencia
GKSSHH,2025-06-20,Arroz 1kg,4,39.05,156.18,21087.98,1054.4,3205.37,23264.46,Efectivo
GKSSHH,2025-06-20,Leche 1L,1,26.08,26.08,21087.98,1054.4,3205.37,23264.46,Efectivo
GKSSHH,2025-06-20,Arroz 1kg,2,41.06,82.12,21087.98,1054.4,3205.37,23264.46,Efectivo
GKSSHH,2025-06-20,Leche 1L,4,23.8,95.21,21087.98,1054.4,3205.37,23264.46,Efectivo
GKSSHH,2025-06-20,Pan Baguette,3,29.59,88.78,21087.98,1054.4,3205.37,23264.46,Efectivo
GKSSHH,2025-06-20,Huevos 12pz,4,79.55,318.19,21087.98,1054.4,3205.37,23264.46,Efectivo
GKSSHH,2025-06-20,Celular básico,3,5044.19,15132.57,21087.98,1054.4,3205.37,23264.46,Efectivo
GKSSHH,2025-06-20,Arroz 1kg,1,39.36,39.36,21087.98,1054.4,3205.37,23264.46,Efectivo
GKSSHH,2025-06-20,Licuadora,1,760.57,760.57,21087.98,1054.4,3205.37,23264.46,Efectivo
GKSSHH,2025-06-20,Audífonos,1,2253.78,2253.78,21087.98,1054.4,3205.37,23264.46,Efectivo
GKSSHH,2025-06-20,Refresco 2L,1,35.38,35.38,21087.98,1054.4,3205.37,23264.46,Efectivo
GKSSHH,2025-06-20,Refresco 2L,23,33.98,781.43,21087.98,1054.4,3205.37,23264.46,Efectivo
GKSSHH,2025-06-20,Pan Baguette,5,29.05,145.26,21087.98,1054.4,3205.37,23264.46,Efectivo
GKSSHH,2025-06-20,Arroz 1kg,28,41.9,1173.07,21087.98,1054.4,3205.37,23264.46,Efectivo
GQG1PK,2025-08-20,Huevos 12pz,2,82.89,165.78,5118.09,0.0,818.89,5844.17,Tarjeta
GQG1PK,2025-08-20,Arroz 1kg,3,40.88,122.64,5118.09,0.0,818.89,5844.17,Tarjeta
GQG1PK,2025-08-20,Leche 1L,7,25.18,176.24,5118.09,0.0,818.89,5844.17,Tarjeta
GQG1PK,2025-08-20,Arroz 1kg,1,41.35,41.35,5118.09,0.0,818.89,5844.17,Tarjeta
GQG1PK,2025-08-20,Leche 1L,1,25.7,25.7,5118.09,0.0,818.89,5844.17,Tarjeta
GQG1PK,2025-08-20,Detergente 2kg,2,92.58,185.16,5118.09,0.0,818.89,5844.17,Tarjeta
GQG1PK,2025-08-20,Audífonos,1,1457.05,1457.05,5118.09,0.0,818.89,5844.17,Tarjeta
GQG1PK,2025-08-20,Pollo 1kg,1,121.91,121.91,5118.09,0.0,818.89,5844.17,Tarjeta
GQG1PK,2025-08-20,Detergente 2kg,3,92.69,278.06,5118.09,0.0,818.89,5844.17,Tarjeta
GQG1PK,2025-08-20,Arroz 1kg,2,40.45,80.91,5118.09,0.0,818.89,5844.17,Tarjeta
GQG1PK,2025-08-20,Leche 1L,2,24.11,48.23,5118.09,0.0,818.89,5844.17,Tarjeta
GQG1PK,2025-08-20,Licuadora,3,805.02,2415.06,5118.09,0.0,818.89,5844.17,Tarjeta
GRFHGL,2025-07-01,Detergente 2kg,1,88.9,88.9,5253.85,0.0,840.62,6063.85,Tarjeta
GRFHGL,2025-07-01,Refresco 2L,1,35.48,35.48,5253.85,0.0,840.62,6063.85,Tarjeta
GRFHGL,2025-07-01,Leche 1L,2,25.9,51.79,5253.85,0.0,840.62,6063.85,Tarjeta
GRFHGL,2025-07-01,Detergente 2kg,3,93.34,280.01,5253.85,0.0,840.62,6063.85,Tarjeta
GRFHGL,2025-07-01,Refresco 2L,3,33.75,101.24,5253.85,0.0,840.62,6063.85,Tarjeta
GRFHGL,2025-07-01,Microondas,1,1963.85,1963.85,5253.85,0.0,840.62,6063.85,Tarjeta
GRFHGL,2025-07-01,Licuadora,1,802.74,802.74,5253.85,0.0,840.62,6063.85,Tarjeta
GRFHGL,2025-07-01,Sartén antiadherente,3,364.77,1094.31,5253.85,0.0,840.62,6063.85,Tarjeta
GRFHGL,2025-07-01,Arroz 1kg,3,38.94,116.81,5253.85,0.0,840.62,6063.85,Tarjeta
GRFHGL,2025-07-01,Detergente 2kg,3,86.86,260.57,5253.85,0.0,840.62,6063.85,Tarjeta
GRFHGL,2025-07-01,Refresco 2L,1,35.7,35.7,5253.85,0.0,840.62,6063.85,Tarjeta
GRFHGL,2025-07-01,Refresco 2L,2,33.85,67.7,5253.85,0.0,840.62,6063.85,Tarjeta
GRFHGL,2025-07-01,Sartén antiadherente,1,354.75,354.75,5253.85,0.0,840.62,6063.85,Tarjeta
GT5HNQ,2025-07-03,Refresco 2L,3,35.15,105.46,5503.23,0.0,880.52,6337.69,Efectivo
GT5HNQ,2025-07-03,Arroz 1kg,3,38.14,114.42,5503.23,0.0,880.52,6337.69,Efectivo
GT5HNQ,2025-07-03,Licuadora,1,836.32,836.32,5503.23,0.0,880.52,6337.69,Efectivo
GT5HNQ,2025-07-03,Detergente 2kg,1,94.32,94.32,5503.23,0.0,880.52,6337.69,Efectivo
GT5HNQ,2025-07-03,Detergente 2kg,1,93.82,93.82,5503.23,0.0,880.52,6337.69,Efectivo
GT5HNQ,2025-07-03,Licuadora,1,814.88,814.88,5503.23,0.0,880.52,6337.69,Efectivo
GT5HNQ,2025-07-03,Detergente 2kg,1,87.69,87.69,5503.23,0.0,880.52,6337.69,Efectivo
GT5HNQ,2025-07-03,Detergente 2kg,2,91.09,182.17,5503.23,0.0,880.52,6337.69,Efectivo
GT5HNQ,2025-07-03,Huevos 12pz,1,76.8,76.8,5503.23,0.0,880.52,6337.69,Efectivo
GT5HNQ,2025-07-03,Pan Baguette,1,28.89,28.89,5503.23,0.0,880.52,6337.69,Efectivo
GT5HNQ,2025-07-03,Pan Baguette,3,31.1,93.29,5503.23,0.0,880.52,6337.69,Efectivo
GT5HNQ,2025-07-03,Arroz 1kg,3,41.65,124.94,5503.23,0.0,880.52,6337.69,Efectivo
GT5HNQ,2025-07-03,Microondas,1,2038.69,2038.69,5503.23,0.0,880.52,6337.69,Efectivo
GT5HNQ,2025-07-03,Licuadora,1,811.54,811.54,5503.23,0.0,880.52,6337.69,Efectivo
GTIL6M,2025-08-14,Audífonos,1,1536.11,1536.11,6363.68,318.18,967.28,6979.96,Transferencia
GTIL6M,2025-08-14,Licuadora,2,760.83,1521.65,6363.68,318.18,967.28,6979.96,Transferencia
GTIL6M,2025-08-14,Refresco 2L,3,34.55,103.64,6363.68,318.18,967.28,6979.96,Transferencia
GTIL6M,2025-08-14,Licuadora,1,777.95,777.95,6363.68,318.18,967.28,6979.96,Transferencia
GTIL6M,2025-08-14,Pan Baguette,3,29.0,87.0,6363.68,318.18,967.28,6979.96,Transferencia
GTIL6M,2025-08-14,Detergente 2kg,1,92.02,92.02,6363.68,318.18,967.28,6979.96,Transferencia
GTIL6M,2025-08-14,Pollo 1kg,1,122.2,122.2,6363.68,318.18,967.28,6979.96,Transferencia
GTIL6M,2025-08-14,Licuadora,2,803.68,1607.37,6363.68,318.18,967.28,6979.96,Transferencia
GTIL6M,2025-08-14,Sartén antiadherente,1,365.27,365.27,6363.68,318.18,967.28,6979.96,Transferencia
GTIL6M,2025-08-14,Leche 1L,1,26.04,26.04,6363.68,318.18,967.28,6979.96,Transferencia
GTIL6M,2025-08-14,Pollo 1kg,1,124.43,124.43,6363.68,318.18,967.28,6979.96,Transferencia
GVFUR3,2025-07-25,Audífonos,1,1521.91,1521.91,6094.05,304.7,926.3,6803.69,Efectivo
GVFUR3,2025-07-25,Leche 1L,2,25.86,51.72,6094.05,304.7,926.3,6803.69,Efectivo
GVFUR3,2025-07-25,Pan Baguette,1,31.43,31.43,6094.05,304.7,926.3,6803.69,Efectivo
GVFUR3,2025-07-25,Leche 1L,3,25.9,77.7,6094.05,304.7,926.3,6803.69,Efectivo
GVFUR3,2025-07-25,Leche 1L,3,24.46,73.39,6094.05,304.7,926.3,6803.69,Efectivo
GVFUR3,2025-07-25,Arroz 1kg,3,39.77,119.32,6094.05,304.7,926.3,6803.69,Efectivo
GVFUR3,2025-07-25,Sartén antiadherente,1,348.64,348.64,6094.05,304.7,926.3,6803.69,Efectivo
GVFUR3,2025-07-25,Refresco 2L,1,35.91,35.91,6094.05,304.7,926.3,6803.69,Efectivo
GVFUR3,2025-07-25,Audífonos,2,1563.79,3127.57,6094.05,304.7,926.3,6803.69,Efectivo
GVFUR3,2025-07-25,Sartén antiadherente,2,353.23,706.46,6094.05,304.7,926.3,6803.69,Efectivo
GXH7QV,2025-07-27,Microondas,2,1959.17,3918.34,4844.52,0.0,775.12,5698.67,Tarjeta
GXH7QV,2025-07-27,Pollo 1kg,1,119.75,119.75,4844.52,0.0,775.12,5698.67,Tarjeta
GXH7QV,2025-07-27,Arroz 1kg,1,39.82,39.82,4844.52,0.0,775.12,5698.67,Tarjeta
GXH7QV,2025-07-27,Refresco 2L,2,34.44,68.88,4844.52,0.0,775.12,5698.67,Tarjeta
GXH7QV,2025-07-27,Detergente 2kg,1,93.77,93.77,4844.52,0.0,775.12,5698.67,Tarjeta
GXH7QV,2025-07-27,Arroz 1kg,1,38.87,38.87,4844.52,0.0,775.12,5698.67,Tarjeta
GXH7QV,2025-07-27,Refresco 2L,3,35.08,105.23,4844.52,0.0,775.12,5698.67,Tarjeta
GXH7QV,2025-07-27,Huevos 12pz,3,83.14,249.42,4844.52,0.0,775.12,5698.67,Tarjeta
GXH7QV,2025-07-27,Refresco 2L,2,35.23,70.46,4844.52,0.0,775.12,5698.67,Tarjeta
GXH7QV,2025-07-27,Pan Baguette,3,29.7,89.11,4844.52,0.0,775.12,5698.67,Tarjeta
GXH7QV,2025-07-27,Leche 1L,2,25.43,50.87,4844.52,0.0,775.12,5698.67,Tarjeta
H1C2IM,2025-06-28,Licuadora,1,822.2,822.2,5989.71,0.0,958.35,6977.42,Transferencia
H1C2IM,2025-06-28,Refresco 2L,1,36.08,36.08,5989.71,0.0,958.35,6977.42,Transferencia
H1C2IM,2025-06-28,Sartén antiadherente,3,356.91,1070.74,5989.71,0.0,958.35,6977.42,Transferencia
H1C2IM,2025-06-28,Refresco 2L,2,35.89,71.78,5989.71,0.0,958.35,6977.42,Transferencia
H1C2IM,2025-06-28,Arroz 1kg,1,41.43,41.43,5989.71,0.0,958.35,6977.42,Transferencia
H1C2IM,2025-06-28,Sartén antiadherente,3,359.64,1078.93,5989.71,0.0,958.35,6977.42,Transferencia
H1C2IM,2025-06-28,Refresco 2L,2,35.34,70.68,5989.71,0.0,958.35,6977.42,Transferencia
H1C2IM,2025-06-28,Pan Baguette,1,29.76,29.76,5989.71,0.0,958.35,6977.42,Transferencia
H1C2IM,2025-06-28,Pan Baguette,3,29.82,89.46,5989.71,0.0,958.35,6977.42,Transferencia
H1C2IM,2025-06-28,Leche 1L,6,23.88,143.29,5989.71,0.0,958.35,6977.42,Transferencia
H1C2IM,2025-06-28,Pollo 1kg,1,114.71,114.71,5989.71,0.0,958.35,6977.42,Transferencia
H1C2IM,2025-06-28,Licuadora,3,806.88,2420.65,5989.71,0.0,958.35,6977.42,Transferencia
H40BPC,2025-07-21,Arroz 1kg,2,38.68,77.37,5738.35,0.0,918.14,6642.4,Transferencia
H40BPC,2025-07-21,Arroz 1kg,1,38.0,38.0,5738.35,0.0,918.14,6642.4,Transferencia
H40BPC,2025-07-21,Refresco 2L,2,36.46,72.92,5738.35,0.0,918.14,6642.4,Transferencia
H40BPC,2025-07-21,Pan Baguette,3,30.81,92.42,5738.35,0.0,918.14,6642.4,Transferencia
H40BPC,2025-07-21,Microondas,1,1912.62,1912.62,5738.35,0.0,918.14,6642.4,Transferencia
H40BPC,2025-07-21,Audífonos,1,1500.26,1500.26,5738.35,0.0,918.14,6642.4,Transferencia
H40BPC,2025-07-21,Licuadora,2,805.96,1611.91,5738.35,0.0,918.14,6642.4,Transferencia
H40BPC,2025-07-21,Detergente 2kg,2,93.21,186.42,5738.35,0.0,918.14,6642.4,Transferencia
H40BPC,2025-07-21,Detergente 2kg,1,87.38,87.38,5738.35,0.0,918.14,6642.4,Transferencia
H40BPC,2025-07-21,Huevos 12pz,2,79.52,159.05,5738.35,0.0,918.14,6642.4,Transferencia
H414KS,2025-06-19,Leche 1L,3,24.03,72.1,6218.47,310.92,945.21,6888.44,Tarjeta
H414KS,2025-06-19,Leche 1L,2,25.95,51.89,6218.47,310.92,945.21,6888.44,Tarjeta
H414KS,2025-06-19,Leche 1L,1,25.53,25.53,6218.47,310.92,945.21,6888.44,Tarjeta
H414KS,2025-06-19,Licuadora,2,828.55,1657.09,6218.47,310.92,945.21,6888.44,Tarjeta
H414KS,2025-06-19,Licuadora,1,794.25,794.25,6218.47,310.92,945.21,6888.44,Tarjeta
H414KS,2025-06-19,Licuadora,3,810.68,2432.03,6218.47,310.92,945.21,6888.44,Tarjeta
H414KS,2025-06-19,Licuadora,1,765.38,765.38,6218.47,310.92,945.21,6888.44,Tarjeta
H414KS,2025-06-19,Huevos 12pz,3,80.96,242.88,6218.47,310.92,945.21,6888.44,Tarjeta
H414KS,2025-06-19,Pan Baguette,1,30.15,30.15,6218.47,310.92,945.21,6888.44,Tarjeta
H414KS,2025-06-19,Leche 1L,2,25.27,50.54,6218.47,310.92,945.21,6888.44,Tarjeta
H414KS,2025-06-19,Refresco 2L,1,36.66,36.66,6218.47,310.92,945.21,6888.44,Tarjeta
H414KS,2025-06-19,Pan Baguette,2,29.99,59.97,6218.47,310.92,945.21,6888.44,Tarjeta
H4C7H9,2025-08-14,Leche 1L,3,25.37,76.1,6010.57,300.53,913.61,6559.71,Tarjeta
H4C7H9,2025-08-14,Pollo 1kg,3,124.47,373.41,6010.57,300.53,913.61,6559.71,Tarjeta
H4C7H9,2025-08-14,Pan Baguette,1,30.68,30.68,6010.57,300.53,913.61,6559.71,Tarjeta
H4C7H9,2025-08-14,Pan Baguette,2,30.61,61.22,6010.57,300.53,913.61,6559.71,Tarjeta
H4C7H9,2025-08-14,Sartén antiadherente,2,347.15,694.3,6010.57,300.53,913.61,6559.71,Tarjeta
H4C7H9,2025-08-14,Pan Baguette,1,30.56,30.56,6010.57,300.53,913.61,6559.71,Tarjeta
H4C7H9,2025-08-14,Licuadora,3,779.82,2339.46,6010.57,300.53,913.61,6559.71,Tarjeta
H4C7H9,2025-08-14,Audífonos,1,1442.69,1442.69,6010.57,300.53,913.61,6559.71,Tarjeta
H4C7H9,2025-08-14,Licuadora,1,836.76,836.76,6010.57,300.53,913.61,6559.71,Tarjeta
H4C7H9,2025-08-14,Pollo 1kg,1,125.39,125.39,6010.57,300.53,913.61,6559.71,Tarjeta
H7G2CW,2025-06-21,Pollo 1kg,3,118.9,356.71,5498.48,0.0,879.76,6407.81,Tarjeta
H7G2CW,2025-06-21,Refresco 2L,3,34.33,103.0,5498.48,0.0,879.76,6407.81,Tarjeta
H7G2CW,2025-06-21,Huevos 12pz,1,83.49,83.49,5498.48,0.0,879.76,6407.81,Tarjeta
H7G2CW,2025-06-21,Microondas,2,2090.1,4180.21,5498.48,0.0,879.76,6407.81,Tarjeta
H7G2CW,2025-06-21,Huevos 12pz,2,81.52,163.05,5498.48,0.0,879.76,6407.81,Tarjeta
H7G2CW,2025-06-21,Refresco 2L,2,34.2,68.4,5498.48,0.0,879.76,6407.81,Tarjeta
H7G2CW,2025-06-21,Leche 1L,2,25.23,50.46,5498.48,0.0,879.76,6407.81,Tarjeta
H7G2CW,2025-06-21,Huevos 12pz,1,83.56,83.56,5498.48,0.0,879.76,6407.81,Tarjeta
H7G2CW,2025-06-21,Leche 1L,3,25.69,77.06,5498.48,0.0,879.76,6407.81,Tarjeta
H7G2CW,2025-06-21,Detergente 2kg,1,86.45,86.45,5498.48,0.0,879.76,6407.81,Tarjeta
H7G2CW,2025-06-21,Huevos 12pz,3,82.03,246.09,5498.48,0.0,879.76,6407.81,Tarjeta
H8I913,2025-07-27,Detergente 2kg,1,93.7,93.7,4910.58,0.0,785.69,5721.16,Efectivo
H8I913,2025-07-27,Detergente 2kg,2,88.46,176.93,4910.58,0.0,785.69,5721.16,Efectivo
H8I913,2025-07-27,Huevos 12pz,3,78.75,236.25,4910.58,0.0,785.69,5721.16,Efectivo
H8I913,2025-07-27,Pan Baguette,1,30.39,30.39,4910.58,0.0,785.69,5721.16,Efectivo
H8I913,2025-07-27,Leche 1L,3,24.9,74.71,4910.58,0.0,785.69,5721.16,Efectivo
H8I913,2025-07-27,Huevos 12pz,2,82.28,164.56,4910.58,0.0,785.69,5721.16,Efectivo
H8I913,2025-07-27,Audífonos,1,1480.27,1480.27,4910.58,0.0,785.69,5721.16,Efectivo
H8I913,2025-07-27,Pollo 1kg,2,117.11,234.22,4910.58,0.0,785.69,5721.16,Efectivo
H8I913,2025-07-27,Refresco 2L,1,34.98,34.98,4910.58,0.0,785.69,5721.16,Efectivo
H8I913,2025-07-27,Pan Baguette,1,30.58,30.58,4910.58,0.0,785.69,5721.16,Efectivo
H8I913,2025-07-27,Audífonos,1,1559.44,1559.44,4910.58,0.0,785.69,5721.16,Efectivo
H8I913,2025-07-27,Sartén antiadherente,2,355.28,710.57,4910.58,0.0,785.69,5721.16,Efectivo
H8I913,2025-07-27,Arroz 1kg,2,41.99,83.98,4910.58,0.0,785.69,5721.16,Efectivo
H8S5T9,2025-08-29,Huevos 12pz,1,78.57,78.57,4792.54,0.0,766.81,5526.61,Efectivo
H8S5T9,2025-08-29,Audífonos,2,1444.66,2889.32,4792.54,0.0,766.81,5526.61,Efectivo
H8S5T9,2025-08-29,Pollo 1kg,2,120.27,240.54,4792.54,0.0,766.81,5526.61,Efectivo
H8S5T9,2025-08-29,Sartén antiadherente,3,361.49,1084.48,4792.54,0.0,766.81,5526.61,Efectivo
H8S5T9,2025-08-29,Pollo 1kg,1,121.84,121.84,4792.54,0.0,766.81,5526.61,Efectivo
H8S5T9,2025-08-29,Leche 1L,1,25.2,25.2,4792.54,0.0,766.81,5526.61,Efectivo
H8S5T9,2025-08-29,Leche 1L,1,24.07,24.07,4792.54,0.0,766.81,5526.61,Efectivo
H8S5T9,2025-08-29,Pan Baguette,3,30.06,90.19,4792.54,0.0,766.81,5526.61,Efectivo
H8S5T9,2025-08-29,Pan Baguette,2,30.77,61.53,4792.54,0.0,766.81,5526.61,Efectivo
H8S5T9,2025-08-29,Detergente 2kg,2,88.4,176.8,4792.54,0.0,766.81,5526.61,Efectivo
HB1PGI,2025-06-21,Sartén antiadherente,2,358.31,716.62,5110.95,0.0,817.75,5949.62,Transferencia
HB1PGI,2025-06-21,Leche 1L,3,25.97,77.9,5110.95,0.0,817.75,5949.62,Transferencia
HB1PGI,2025-06-21,Refresco 2L,2,35.04,70.08,5110.95,0.0,817.75,5949.62,Transferencia
HB1PGI,2025-06-21,Refresco 2L,2,36.7,73.4,5110.95,0.0,817.75,5949.62,Transferencia
HB1PGI,2025-06-21,Pollo 1kg,2,118.78,237.57,5110.95,0.0,817.75,5949.62,Transferencia
HB1PGI,2025-06-21,Leche 1L,3,25.52,76.55,5110.95,0.0,817.75,5949.62,Transferencia
HB1PGI,2025-06-21,Huevos 12pz,2,80.64,161.28,5110.95,0.0,817.75,5949.62,Transferencia
HB1PGI,2025-06-21,Refresco 2L,3,35.37,106.12,5110.95,0.0,817.75,5949.62,Transferencia
HB1PGI,2025-06-21,Sartén antiadherente,1,362.86,362.86,5110.95,0.0,817.75,5949.62,Transferencia
HB1PGI,2025-06-21,Detergente 2kg,2,86.89,173.77,5110.95,0.0,817.75,5949.62,Transferencia
HB1PGI,2025-06-21,Pan Baguette,1,31.13,31.13,5110.95,0.0,817.75,5949.62,Transferencia
HB1PGI,2025-06-21,Audífonos,2,1511.84,3023.67,5110.95,0.0,817.75,5949.62,Transferencia
HB8EVM,2025-06-16,Pan Baguette,3,28.72,86.15,5368.59,0.0,858.97,6245.13,Efectivo
HB8EVM,2025-06-16,Pan Baguette,2,28.7,57.4,5368.59,0.0,858.97,6245.13,Efectivo
HB8EVM,2025-06-16,Huevos 12pz,2,77.95,155.9,5368.59,0.0,858.97,6245.13,Efectivo
HB8EVM,2025-06-16,Pollo 1kg,2,119.4,238.8,5368.59,0.0,858.97,6245.13,Efectivo
HB8EVM,2025-06-16,Pan Baguette,2,29.0,58.0,5368.59,0.0,858.97,6245.13,Efectivo
HB8EVM,2025-06-16,Arroz 1kg,2,38.71,77.42,5368.59,0.0,858.97,6245.13,Efectivo
HB8EVM,2025-06-16,Pollo 1kg,2,125.04,250.07,5368.59,0.0,858.97,6245.13,Efectivo
HB8EVM,2025-06-16,Refresco 2L,2,34.6,69.19,5368.59,0.0,858.97,6245.13,Efectivo
HB8EVM,2025-06-16,Audífonos,2,1467.91,2935.82,5368.59,0.0,858.97,6245.13,Efectivo
HB8EVM,2025-06-16,Refresco 2L,2,35.15,70.31,5368.59,0.0,858.97,6245.13,Efectivo
HB8EVM,2025-06-16,Licuadora,1,834.9,834.9,5368.59,0.0,858.97,6245.13,Efectivo
HB8EVM,2025-06-16,Arroz 1kg,2,40.64,81.27,5368.59,0.0,858.97,6245.13,Efectivo
HB8EVM,2025-06-16,Arroz 1kg,2,41.69,83.37,5368.59,0.0,858.97,6245.13,Efectivo
HB8EVM,2025-06-16,Refresco 2L,1,35.28,35.28,5368.59,0.0,858.97,6245.13,Efectivo
HB8EVM,2025-06-16,Sartén antiadherente,1,334.71,334.71,5368.59,0.0,858.97,6245.13,Efectivo
HB8UAY,2025-07-10,Detergente 2kg,1,88.08,88.08,5613.95,0.0,898.23,6490.4,Tarjeta
HB8UAY,2025-07-10,Huevos 12pz,2,82.75,165.5,5613.95,0.0,898.23,6490.4,Tarjeta
HB8UAY,2025-07-10,Pan Baguette,2,28.6,57.19,5613.95,0.0,898.23,6490.4,Tarjeta
HB8UAY,2025-07-10,Pollo 1kg,3,122.55,367.64,5613.95,0.0,898.23,6490.4,Tarjeta
HB8UAY,2025-07-10,Leche 1L,3,24.01,72.02,5613.95,0.0,898.23,6490.4,Tarjeta
HB8UAY,2025-07-10,Licuadora,3,772.21,2316.63,5613.95,0.0,898.23,6490.4,Tarjeta
HB8UAY,2025-07-10,Arroz 1kg,1,41.26,41.26,5613.95,0.0,898.23,6490.4,Tarjeta
